label,seed,strategy,avg_retr,resp_p50,resp_p95,util,n_down,fails,viol
G2_rho:low_0.60,2049,score,10.499813084097381,66.16666666666669,128.05473444955032,0.4339898658764027,0,0,0
G2_rho:low_0.60,2049,awra,11.374833772180935,67.0,128.63470461113775,0.434976122735813,0,0,0
G2_rho:low_0.60,2050,seq,21.26871126133889,110.26153656360839,451.9901460099586,0.43545013135567945,1,0,0
G2_rho:low_0.60,2050,near,11.435406302007848,71.33333333333348,361.7775547445858,0.435924072847739,1,0,0
G2_rho:low_0.60,2050,score,11.070680610884983,70.83333333333394,592.1487625261921,0.43576904295605984,1,0,0
G2_rho:low_0.60,2050,awra,10.878485002946691,73.34267686175372,501.49924883266476,0.43607341028026997,1,0,0
G2_rho:low_0.60,2051,seq,19.951446517200896,217.67803070159425,804.2706775151796,0.4770509815551944,5,0,0
G2_rho:low_0.60,2051,near,11.450967761482348,204.87027371517615,735.0932518640739,0.47613838531450675,4,0,0
G2_rho:low_0.60,2051,score,10.885808131135692,187.5074601260385,720.8287580889719,0.4763314650325722,4,0,0
G2_rho:low_0.60,2051,awra,11.06520134566895,162.1139180045693,729.9777101417458,0.476090123398462,4,0,0
G2_rho:low_0.60,2052,seq,21.461507036320025,111.0,517.9521895350731,0.4474020624496482,3,0,0
G2_rho:low_0.60,2052,near,10.768872015152752,74.78271679224235,715.7122499209177,0.4476055789314283,1,0,0
G2_rho:low_0.60,2052,score,10.189441310514834,81.27264189067682,687.7665661294413,0.4476968877146867,1,0,0
G2_rho:low_0.60,2052,awra,10.50222501449299,73.86087339918595,666.1056526788493,0.4475105011357232,1,0,0
G2_rho:low_0.60,2053,seq,20.269000376662074,110.99018758282591,619.294052829172,0.39735887286006605,3,0,0
G2_rho:low_0.60,2053,near,12.215950809492428,74.43951967873818,518.6955047995643,0.3966401707099833,3,0,0
G2_rho:low_0.60,2053,score,12.255636296493655,72.33333333333394,542.1084451351417,0.3965232030918749,3,0,0
G2_rho:low_0.60,2053,awra,11.86318093538028,73.33333333333303,599.3822368248129,0.3968265565720126,3,0,0
G2_rho:low_0.60,2054,seq,20.781413908083177,107.0,208.50028378622937,0.33982437158642537,0,0,0
G2_rho:low_0.60,2054,near,11.1980190685749,68.81664810688108,154.5533744636382,0.3399976423659904,0,0,0
G2_rho:low_0.60,2054,score,10.746418617675193,68.16666666666674,165.6780015270615,0.340192408924112,0,0,0
G2_rho:low_0.60,2054,awra,10.197015335004682,68.33333333333348,146.04270486249197,0.3403824869185452,0,0,0
G2_rho:low_0.60,2055,seq,22.33421839105972,107.0,653.6423516956984,0.358805801959718,3,0,0
G2_rho:low_0.60,2055,near,11.010448756145575,70.83333333333348,660.6220500033019,0.35889433430997625,3,0,0
G2_rho:low_0.60,2055,score,10.311449504003324,73.33333333333394,692.7566050086498,0.3588669372297647,3,0,0
G2_rho:low_0.60,2055,awra,11.41093836540338,75.37759180229841,667.0,0.35912301774779015,3,0,0
G2_rho:high_0.90,2026,seq,19.422934023925457,495.9848593647439,1076.0327915231649,0.5874531707162218,1,0,0
G2_rho:high_0.90,2026,near,11.757961524729913,396.89367955814805,989.1634100485212,0.5881883778941337,1,0,0
G2_rho:high_0.90,2026,score,11.287552847860265,402.14038763246026,999.7470352055021,0.5879197765236509,1,0,0
G2_rho:high_0.90,2026,awra,10.740850585273417,260.31611648316675,833.3201973008404,0.5891034281545877,1,0,0
G2_rho:high_0.90,2027,seq,21.11765946629594,121.17349967327686,618.1006355752743,0.6287836999251765,1,0,0
G2_rho:high_0.90,2027,near,11.955387249970661,72.66666666666697,258.1090852865291,0.6286088456216877,0,0,0
G2_rho:high_0.90,2027,score,11.62703001551502,72.37066103917005,279.34268545267423,0.6284122158809037,0,0,0
G2_rho:high_0.90,2027,awra,10.521125156460284,75.83333333333303,228.86496813126723,0.6287711937833586,0,0,0
G2_rho:high_0.90,2028,seq,20.952695571713633,111.65788865366994,342.2472988274476,0.5463841475933607,0,0,0
G2_rho:high_0.90,2028,near,11.523569196951849,79.02722880013243,250.02294909714237,0.5472375573467999,0,0,0
G2_rho:high_0.90,2028,score,11.033982821178142,81.94060658937815,230.73323076533552,0.5469588480595035,0,0,0
G2_rho:high_0.90,2028,awra,10.6195045405319,73.83333333333303,295.7726896038498,0.5469096674240185,0,0,0
G2_rho:high_0.90,2029,seq,20.69726113346808,587.2619914671141,1220.6963071073615,0.638869892422334,1,0,0
G2_rho:high_0.90,2029,near,11.890566546324228,586.6265476137407,949.5492559390177,0.6393600360459725,1,0,0
G2_rho:high_0.90,2029,score,11.165831533236231,522.1485729007254,897.5904937269174,0.6387965938000315,1,0,0
G2_rho:high_0.90,2029,awra,10.741096509672488,500.7622371205364,895.1754756403097,0.6392705055427922,1,0,0
G2_rho:high_0.90,2030,seq,20.862337945110802,1044.1723193464632,2595.901889742375,0.6643310916431369,5,0,0
G2_rho:high_0.90,2030,near,11.469415172933807,778.5993028168709,1294.3584522213741,0.6244383571281277,4,0,0
G2_rho:high_0.90,2030,score,10.985052432450125,699.7882441661313,1230.8631031566179,0.6636684752837544,3,0,0
G2_rho:high_0.90,2030,awra,10.526490367591299,732.8628110366353,1280.8443551428577,0.6645509255012633,3,0,0
G2_rho:high_0.90,2031,seq,18.885464222057973,236.49829164932453,694.4169763441259,0.6537005468774427,2,0,0
G2_rho:high_0.90,2031,near,11.30192466942541,267.9023312374784,474.1109305122209,0.6777461466330865,1,0,0
G2_rho:high_0.90,2031,score,10.913082197238815,277.3597532582435,472.9649028304491,0.6779045438472621,1,0,0
G2_rho:high_0.90,2031,awra,10.860231865215148,275.95488944135786,608.7081248160357,0.6764617960979131,1,0,0
G2_rho:high_0.90,2032,seq,18.79037579293742,272.15352481956154,3080.2956558340693,0.5405604537290042,4,0,0
G2_rho:high_0.90,2032,near,11.773088022903975,369.8019495521993,2241.90790162289,0.5399088896097433,4,0,0
G2_rho:high_0.90,2032,score,10.986264621778265,397.03512666936876,2099.0116660260187,0.5402146597469505,4,0,0
G2_rho:high_0.90,2032,awra,11.005683733008894,276.5102172647813,2006.1617358304352,0.5395695115575738,4,0,0
G2_rho:high_0.90,2033,seq,20.499360092836433,137.2199596839364,318.71685797823557,0.5403474560471822,1,0,0
G2_rho:high_0.90,2033,near,11.626586118930307,86.22847879748156,226.50314294099644,0.5394580041380289,0,0,0
G2_rho:high_0.90,2033,score,11.546695665114443,80.67452306953692,265.40750356891886,0.5395189184231411,0,0,0
G2_rho:high_0.90,2033,awra,10.926492457162821,80.32739887912567,251.21357530637488,0.5403113678722173,0,0,0
G2_rho:high_0.90,2034,seq,21.550192023703847,160.98473357390435,701.9028535955813,0.5151821782710124,3,0,0
G2_rho:high_0.90,2034,near,12.373329108693673,87.80610996653013,545.0539117519602,0.5096332412150039,2,0,0
G2_rho:high_0.90,2034,score,11.996946470500454,83.34497660037869,541.8851852861335,0.509585889187971,2,0,0
G2_rho:high_0.90,2034,awra,10.846082952591958,90.68031396025617,658.165112620527,0.5031103667660816,2,0,0
G2_rho:high_0.90,2035,seq,21.46242746267772,519.4492747129218,1877.898428414073,0.5383397378300521,3,0,0
G2_rho:high_0.90,2035,near,10.978271837634153,306.3050875890999,1064.7620103634133,0.5380688710730515,1,0,0
G2_rho:high_0.90,2035,score,10.485392245905544,294.6181873046553,1009.1547522127732,0.5388430567532246,1,0,0
G2_rho:high_0.90,2035,awra,10.809719467826515,218.45282412322922,854.8768699283219,0.5388621972281098,1,0,0
G2_rho:high_0.90,2036,seq,19.09684112441088,922.7413574544262,2533.9559884514874,0.6462285815645347,5,0,0
G2_rho:high_0.90,2036,near,11.45117646439062,386.40015665064766,1080.5614693056891,0.60595802701661,5,0,0
G2_rho:high_0.90,2036,score,11.43842173790876,408.73243495657925,1130.4359956016265,0.6041640395235996,5,0,0
G2_rho:high_0.90,2036,awra,10.91210523921502,446.1705579840582,1195.024619511354,0.6015302202594955,5,0,0
G2_rho:high_0.90,2037,seq,21.03444889504304,146.46186425485485,658.7793305673631,0.45238682162274263,4,0,0
G2_rho:high_0.90,2037,near,12.260595942403198,117.44916133528295,708.5837312038675,0.44233255030631874,3,0,0
G2_rho:high_0.90,2037,score,12.127159635812994,112.72956368739142,703.3924627362421,0.43615732053550915,3,0,0
G2_rho:high_0.90,2037,awra,10.272073593119973,96.93849210123153,532.0342491594156,0.4526250928068098,2,0,0
G2_rho:high_0.90,2038,seq,20.067510030022248,325.2099250293809,924.2257527815202,0.5436621287984081,2,0,0
G2_rho:high_0.90,2038,near,11.532575022021367,513.8578659031901,1146.8456236717943,0.5456691280301136,2,0,0
G2_rho:high_0.90,2038,score,11.12691260154148,543.7482862043914,1176.2808472381712,0.5455990874234915,2,0,0
G2_rho:high_0.90,2038,awra,10.751557221873107,455.96450572537015,1024.9217338638819,0.5453844133454171,2,0,0
G2_rho:high_0.90,2039,seq,21.847444787753698,132.32440372778728,506.01298106612103,0.525742284241122,2,0,0
G2_rho:high_0.90,2039,near,11.550016589379602,85.36327692217856,317.8142405137751,0.5258692835425427,1,0,0
G2_rho:high_0.90,2039,score,10.945372670813478,91.0568918204525,369.878216276712,0.5255594271537529,1,0,0
G2_rho:high_0.90,2039,awra,11.166087289097948,91.63886958996318,334.5519208525184,0.5256053216871851,1,0,0
G2_rho:high_0.90,2040,seq,21.145694066574958,720.6522552316328,1222.7645588977593,0.5870372220561495,2,0,0
G2_rho:high_0.90,2040,near,11.179639272224728,228.35537341872805,1075.2039899563551,0.5876931561187337,1,0,0
G2_rho:high_0.90,2040,score,10.479299197512148,205.81272347592767,1048.3200256989728,0.5873820735562042,1,0,0
G2_rho:high_0.90,2040,awra,10.716898022384298,234.004930290218,1050.198233623029,0.5877342863193781,1,0,0
G2_rho:high_0.90,2041,seq,19.389807760535646,114.47680785588818,1101.2809405326295,0.5460727344738202,3,0,0
G2_rho:high_0.90,2041,near,11.736018923615486,101.82977346567714,517.569523515896,0.5822810337167066,1,0,0
G2_rho:high_0.90,2041,score,11.701450752316271,104.89929765796148,538.3538833177699,0.5822631559380419,1,0,0
G2_rho:high_0.90,2041,awra,10.741868012335617,89.26066523500958,549.607806903166,0.5822031107775334,1,0,0
G2_rho:high_0.90,2042,seq,19.645169225097284,273.36597554988475,985.3634594766835,0.5399147196854014,4,0,0
G2_rho:high_0.90,2042,near,10.95450005717615,425.1720865064781,949.6383397886248,0.516809910013918,3,0,0
G2_rho:high_0.90,2042,score,10.821628186387168,455.20563721363396,981.6132798654321,0.5153312948205244,3,0,0
G2_rho:high_0.90,2042,awra,11.261633045948038,385.7308832230358,934.13855129187,0.5192207324564282,3,0,0
G2_rho:high_0.90,2043,seq,22.010093889056357,621.7381080826653,1214.3837257987407,0.5744116622298617,3,0,0
G2_rho:high_0.90,2043,near,11.295166862740256,210.48373470275237,1111.785848791551,0.5738627047824901,2,0,0
G2_rho:high_0.90,2043,score,10.911173945760678,191.48331982069422,1139.4047012743004,0.5601064403537245,2,0,0
G2_rho:high_0.90,2043,awra,10.909149673442665,170.19573107272936,1100.8210915055165,0.5747170075762288,2,0,0
G2_rho:high_0.90,2044,seq,19.446378403077837,163.98412927055313,872.1794330518269,0.5831691398029363,1,0,0
G2_rho:high_0.90,2044,near,12.018069992943435,99.48867906238047,530.8967715603294,0.5816818649453601,0,0,0
G2_rho:high_0.90,2044,score,11.596357750015125,98.62849657427228,533.6765213261228,0.5816721296995413,0,0,0
G2_rho:high_0.90,2044,awra,11.728620359084982,90.23176655322663,614.1528671945321,0.5822716419071675,0,0,0
G2_rho:high_0.90,2045,seq,20.624485523515613,164.95374229182562,1322.192784165415,0.5423503964297772,2,0,0
G2_rho:high_0.90,2045,near,11.614501442953117,118.15851240921666,439.869624544614,0.5416245429889383,2,0,0
G2_rho:high_0.90,2045,score,11.08797321952778,112.36092250218644,422.40575136798,0.5419059902443333,2,0,0
G2_rho:high_0.90,2045,awra,10.994587847781862,116.1955596950229,462.0658109455244,0.5418163687216213,2,0,0
G2_rho:high_0.90,2046,seq,18.096160388680172,387.72255028040763,1447.8315816034956,0.5733405185467232,1,0,0
G2_rho:high_0.90,2046,near,11.36854502304406,177.91535175628326,1006.2758394821335,0.58731288373289,0,0,0
G2_rho:high_0.90,2046,score,11.298041344126592,181.7427524088198,943.8281442628622,0.5876358388693975,0,0,0
G2_rho:high_0.90,2046,awra,11.297357621593427,166.2911454272836,866.2509900821701,0.586729213864069,0,0,0
G2_rho:high_0.90,2047,seq,21.98631078797654,935.9541419121178,1723.8270308685082,0.5298591167065462,4,0,0
G2_rho:high_0.90,2047,near,11.55227095445495,771.1434842128247,1653.6212269800367,0.5284196064063766,3,0,0
G2_rho:high_0.90,2047,score,11.138162245953406,736.9102236292119,1628.9922841891655,0.5285222018565618,3,0,0
G2_rho:high_0.90,2047,awra,11.044543897090843,614.0459460403554,1527.9059282551625,0.5292092778266713,3,0,0
G2_rho:high_0.90,2048,seq,21.284397083919306,139.97985880982196,583.3439969487417,0.5496471993156741,2,0,0
G2_rho:high_0.90,2048,near,11.681656947070346,118.1193588393935,759.655087388132,0.5508040915572393,1,0,0
G2_rho:high_0.90,2048,score,11.637592587981008,106.85381942498293,751.3984213538806,0.5506542333326769,1,0,0
G2_rho:high_0.90,2048,awra,11.247737639170484,106.13196671710409,834.2595029024942,0.550154897493675,1,0,0
G2_rho:high_0.90,2049,seq,21.51729872804494,112.00831760981418,269.1874624134721,0.6475914088002144,0,0,0
G2_rho:high_0.90,2049,near,11.198584990453664,76.96143164323269,194.2928088602937,0.6474494479772173,0,0,0
G2_rho:high_0.90,2049,score,10.499813084097381,75.44766234984024,187.21214384330506,0.6478137260788317,0,0,0
G2_rho:high_0.90,2049,awra,11.374833772180935,85.21109355578051,183.35173271130043,0.6500137007817611,0,0,0
G2_rho:high_0.90,2050,seq,21.26871126133889,172.3181964606647,624.179739988789,0.6497856697150131,1,0,0
G2_rho:high_0.90,2050,near,11.435406302007848,149.2359609995874,580.9824131380778,0.6508415650301751,1,0,0
G2_rho:high_0.90,2050,score,11.070680610884983,133.88618952508864,677.7629156797962,0.6504960490326687,1,0,0
G2_rho:high_0.90,2050,awra,10.878485002946691,118.75702962364386,723.9228760174506,0.6511745088007195,1,0,0
G2_rho:high_0.90,2051,seq,19.951446517200896,1184.1313423389156,1737.2056642644084,0.7144366277242462,5,0,0
G2_rho:high_0.90,2051,near,11.450967761482348,881.6597906353154,1411.987561034136,0.6958369785792321,4,0,0
G2_rho:high_0.90,2051,score,10.885808131135692,876.0144182267275,1376.0969365998292,0.6965488119483708,4,0,0
G2_rho:high_0.90,2051,awra,11.06520134566895,874.6210173480476,1346.6491167275713,0.6965969905957257,4,0,0
G2_rho:high_0.90,2052,seq,21.461507036320025,477.73784931054274,995.9704737702259,0.6695910334874704,3,0,0
G2_rho:high_0.90,2052,near,10.768872015152752,258.36017411323724,980.7748370642853,0.6700469874579491,1,0,0
G2_rho:high_0.90,2052,score,10.189441310514834,232.00624233448775,927.9008543410619,0.6702516206699354,1,0,0
G2_rho:high_0.90,2052,awra,10.50222501449299,204.2237846805092,887.4892099903363,0.6698339515564498,1,0,0
G2_rho:high_0.90,2053,seq,20.269000376662074,220.4780639817193,1103.7649094323779,0.595345439505827,3,0,0
G2_rho:high_0.90,2053,near,12.215950809492428,125.63954677981462,760.3097182862357,0.5875213764966833,3,0,0
G2_rho:high_0.90,2053,score,12.255636296493655,114.2976694951758,741.5990089772713,0.5925023255032608,3,0,0
G2_rho:high_0.90,2053,awra,11.86318093538028,128.48499820776124,955.4353206877313,0.5936194823851799,3,0,0
G2_rho:high_0.90,2054,seq,20.781413908083177,140.93702103920623,419.1252595353467,0.5078729095018476,0,0,0
G2_rho:high_0.90,2054,near,11.1980190685749,99.60151750337081,284.87763244491407,0.5082600208465687,0,0,0
G2_rho:high_0.90,2054,score,10.746418617675193,96.12147877335974,330.59059557757246,0.5086953899618484,0,0,0
G2_rho:high_0.90,2054,awra,10.197015335004682,92.32856975161485,285.3444385482717,0.5092213321030419,0,0,0
G2_rho:high_0.90,2055,seq,22.33421839105972,285.024628092754,721.2580721749255,0.5370582455505947,3,0,0
G2_rho:high_0.90,2055,near,11.010448756145575,115.85095592915513,731.5655526735964,0.5344697552333106,3,0,0
G2_rho:high_0.90,2055,score,10.311449504003324,104.67103191657043,709.415087716422,0.5315693812933489,3,0,0
G2_rho:high_0.90,2055,awra,11.41093836540338,114.92293107007936,704.5141703263457,0.5377692452969403,3,0,0
G3_sigma:low_0.15,2026,seq,19.422934023925457,134.89645392716375,917.9616137053558,0.49015726602977344,1,0,0
G3_sigma:low_0.15,2026,near,11.757961524729913,110.88475413549531,854.3472939499615,0.4906689998410704,1,0,0
G3_sigma:low_0.15,2026,score,11.211239924815606,117.40117926443054,862.9535792194611,0.49047984897852664,1,0,0
G3_sigma:low_0.15,2026,awra,10.800220397706141,106.18326314344267,684.5605014933572,0.49128108594532566,1,0,0
G3_sigma:low_0.15,2027,seq,21.11765946629594,109.83333333333348,507.12448077636327,0.5245289628686077,1,0,0
G3_sigma:low_0.15,2027,near,11.955387249970661,71.33333333333303,190.7377963914132,0.524407279073097,0,0,0
G3_sigma:low_0.15,2027,score,11.574549129737768,68.99018758282591,193.1474470013145,0.5243105273127893,0,0,0
G3_sigma:low_0.15,2027,awra,10.622232236410856,68.29273624160942,190.33987914697263,0.5247119078681776,0,0,0
G3_sigma:low_0.15,2028,seq,20.952695571713633,111.0,265.69030363271844,0.4558532137479287,0,0,0
G3_sigma:low_0.15,2028,near,11.523569196951849,72.26153656360839,189.95419084232935,0.45644709427238644,0,0,0
G3_sigma:low_0.15,2028,score,10.978070740205549,72.33333333333394,174.37882894167097,0.4562436272613676,0,0,0
G3_sigma:low_0.15,2028,awra,10.562827529823458,70.81664810688198,227.28965680457395,0.45612293720449776,0,0,0
G3_sigma:low_0.15,2029,seq,20.69726113346808,163.4720689628557,756.2765904693865,0.5331697733239709,1,0,0
G3_sigma:low_0.15,2029,near,11.890566546324228,156.85812750716468,668.4516406752623,0.5334030246586314,1,0,0
G3_sigma:low_0.15,2029,score,11.216062264508405,135.2091998785927,603.5281857683135,0.5330170300286295,1,0,0
G3_sigma:low_0.15,2029,awra,10.818476294951278,147.36180241849434,601.7230442423456,0.5333419571924113,1,0,0
G3_sigma:low_0.15,2030,seq,20.862337945110802,582.7020718119056,2048.3526524435465,0.5542364901800494,5,0,0
G3_sigma:low_0.15,2030,near,11.469415172933807,280.61113534941956,857.8288877078285,0.5262759035002058,4,0,0
G3_sigma:low_0.15,2030,score,10.961631318986827,237.43850212292182,793.8166598952998,0.5538892892328405,3,0,0
G3_sigma:low_0.15,2030,awra,10.489857297098132,273.2513234534672,825.7733473946073,0.5544481461514861,3,0,0
G3_sigma:low_0.15,2031,seq,18.885464222057973,144.0346758124188,652.168793882216,0.5518653936613204,2,0,0
G3_sigma:low_0.15,2031,near,11.30192466942541,127.80343377428528,325.4180544704675,0.5653774224512472,1,0,0
G3_sigma:low_0.15,2031,score,11.029979595177657,118.77839799090134,327.76735220003684,0.5652653217464738,1,0,0
G3_sigma:low_0.15,2031,awra,10.680718215937587,121.89685311340915,540.5887298326752,0.564483699415488,1,0,0
G3_sigma:low_0.15,2032,seq,18.79037579293742,176.46268392727654,2530.25145727018,0.4507793949503552,4,0,0
G3_sigma:low_0.15,2032,near,11.773088022903975,176.31962550381712,1722.0626725612356,0.4503262014378225,4,0,0
G3_sigma:low_0.15,2032,score,10.953217427441391,174.20475896931396,1568.190496800502,0.4505374675296008,4,0,0
G3_sigma:low_0.15,2032,awra,10.963573397046375,133.44733185764875,1423.733671857799,0.45007174239829384,4,0,0
G3_sigma:low_0.15,2033,seq,20.499360092836433,111.0,249.07356453193006,0.45148738915155373,1,0,0
G3_sigma:low_0.15,2033,near,11.626586118930307,72.83333333333394,160.30107422624997,0.4508662554760039,0,0,0
G3_sigma:low_0.15,2033,score,11.546695665114443,73.12311549870356,177.94974914771137,0.45090880466438416,0,0,0
G3_sigma:low_0.15,2033,awra,10.76758598003286,68.33333333333394,172.52094824228652,0.4513965339635251,0,0,0
G3_sigma:low_0.15,2034,seq,21.550192023703847,111.0,692.816648106882,0.43531177541143334,3,0,0
G3_sigma:low_0.15,2034,near,12.373329108693673,72.33333333333394,451.34410892044434,0.4311514543922945,2,0,0
G3_sigma:low_0.15,2034,score,12.063655591304851,69.83333333333303,451.4066495909283,0.43105946010739715,2,0,0
G3_sigma:low_0.15,2034,awra,10.755149070544322,70.33333333333337,648.3117418982947,0.4243491598775991,2,0,0
G3_sigma:low_0.15,2035,seq,21.46242746267772,319.4121939601898,1354.4406486845323,0.4495826754091966,3,0,0
G3_sigma:low_0.15,2035,near,10.978271837634153,222.81037798457112,853.3746582038818,0.44939374668395843,1,0,0
G3_sigma:low_0.15,2035,score,10.470392245905543,223.8232381581024,796.0292470819286,0.44992892775408994,1,0,0
G3_sigma:low_0.15,2035,awra,10.83378111289887,127.54734413738333,656.2323128189,0.4499448432327436,1,0,0
G3_sigma:low_0.15,2036,seq,19.09684112441088,205.87087674293934,1954.699548225748,0.5401165349822887,5,0,0
G3_sigma:low_0.15,2036,near,11.45117646439062,136.05427007691378,822.1068011669549,0.5130897530251686,5,0,0
G3_sigma:low_0.15,2036,score,11.497791550341477,167.029300744,832.7221609929557,0.5213793824706706,5,0,0
G3_sigma:low_0.15,2036,awra,10.984033006731245,164.0085564172241,883.2990887057749,0.5122082210552689,5,0,0
G3_sigma:low_0.15,2037,seq,21.03444889504304,113.33333333333394,609.4177167825901,0.37728785861376307,4,0,0
G3_sigma:low_0.15,2037,near,12.260595942403198,90.41852307045701,659.3570076980759,0.3724512722463233,3,0,0
G3_sigma:low_0.15,2037,score,12.094427093967973,84.5673696088752,684.8108077133784,0.36678010224352847,3,0,0
G3_sigma:low_0.15,2037,awra,10.223139468298323,74.06145950178143,401.97807559846206,0.3774242931901161,2,0,0
G3_sigma:low_0.15,2038,seq,20.067510030022248,136.3993161988219,636.996287710138,0.4553187228273179,2,0,0
G3_sigma:low_0.15,2038,near,11.532575022021367,136.26429799596372,888.1032553896396,0.4551450789280439,2,0,0
G3_sigma:low_0.15,2038,score,11.11696166362735,122.47188331381221,911.6649680879314,0.4550945810416011,2,0,0
G3_sigma:low_0.15,2038,awra,10.661090024541002,150.49919656002567,804.2508135032015,0.45510067022638206,2,0,0
G3_sigma:low_0.15,2039,seq,21.847444787753698,108.99018758282546,334.1575843649266,0.43857299595585225,2,0,0
G3_sigma:low_0.15,2039,near,11.550016589379602,72.51398114490803,218.80435351481538,0.4386613694238042,1,0,0
G3_sigma:low_0.15,2039,score,10.927039337480144,71.83333333333303,261.76108696279334,0.4384324221318813,1,0,0
G3_sigma:low_0.15,2039,awra,11.081851569843206,71.0,216.04539672189367,0.4384284928479745,1,0,0
G3_sigma:low_0.15,2040,seq,21.145694066574958,317.87821866496506,929.1293192227313,0.48980172926757504,2,0,0
G3_sigma:low_0.15,2040,near,11.179639272224728,157.43960018717735,823.0740270353499,0.49025828012554645,1,0,0
G3_sigma:low_0.15,2040,score,10.52276864675069,152.4987425855452,816.6606910794942,0.49004543752912566,1,0,0
G3_sigma:low_0.15,2040,awra,10.759043954266994,155.12951755512768,758.6995680639554,0.4899475766754509,1,0,0
G3_sigma:low_0.15,2041,seq,19.389807760535646,104.26153656360839,970.1108014483943,0.4646447660674528,3,0,0
G3_sigma:low_0.15,2041,near,11.736018923615486,75.05301318898364,451.41240526020965,0.48773289241756657,1,0,0
G3_sigma:low_0.15,2041,score,11.765565932354505,74.8166481068812,456.2327332673635,0.48782297866350427,1,0,0
G3_sigma:low_0.15,2041,awra,10.678918942170487,73.33333333333303,479.77785784555,0.4871445449555558,1,0,0
