label,seed,strategy,avg_retr,resp_p50,resp_p95,util,n_down,fails,viol
G4_mtbf:harsh_1500,2033,awra,10.926492457162821,105.62031726612895,673.4963020745427,0.4372116497100796,3,0,0
G4_mtbf:harsh_1500,2034,seq,21.550192023703847,132.72127743628533,1400.5100955209546,0.44085305895955834,5,0,0
G4_mtbf:harsh_1500,2034,near,12.373329108693673,78.18655574709919,1225.7713956881198,0.4411906351747908,4,0,0
G4_mtbf:harsh_1500,2034,score,11.996946470500454,75.1321545438077,1116.1349516308446,0.4412086609615869,4,0,0
G4_mtbf:harsh_1500,2034,awra,10.846082952591958,71.65788865366994,1158.1243074615777,0.441212169065034,4,0,0
G4_mtbf:harsh_1500,2035,seq,21.46242746267772,402.96233177815225,2554.4406486845332,0.44958267540919666,5,0,0
G4_mtbf:harsh_1500,2035,near,10.978271837634153,317.7914189438401,1453.3746582038818,0.4493937466839586,4,0,0
G4_mtbf:harsh_1500,2035,score,10.485392245905544,355.6106940484202,1404.7766424171778,0.4499336555763874,4,0,0
G4_mtbf:harsh_1500,2035,awra,10.809719467826515,253.34551624787605,1224.24352436504,0.44994700069816546,4,0,0
G4_mtbf:harsh_1500,2036,seq,19.09684112441088,728.5552852065612,2574.5891006273987,0.5399278327629446,8,0,0
G4_mtbf:harsh_1500,2036,near,11.45117646439062,376.3432063006053,2246.042509930483,0.5396356742664772,5,0,0
G4_mtbf:harsh_1500,2036,score,11.43842173790876,586.2204661350233,2522.2710864784794,0.5388760769610709,5,0,0
G4_mtbf:harsh_1500,2036,awra,10.91210523921502,580.0534957516793,2669.837333061794,0.5389502526280655,5,0,0
G4_mtbf:harsh_1500,2037,seq,21.03444889504304,144.06442286275956,1079.445992485299,0.37728785861376307,6,0,0
G4_mtbf:harsh_1500,2037,near,12.260595942403198,121.18937928334708,793.8450094016061,0.3775103001351213,5,0,0
G4_mtbf:harsh_1500,2037,score,12.127159635812994,113.620980874015,750.501755739554,0.3774254565864495,5,0,0
G4_mtbf:harsh_1500,2037,awra,10.272073593119973,88.74392642238854,715.8142892236174,0.37745357265975316,5,0,0
G4_mtbf:harsh_1500,2038,seq,20.067510030022248,181.33497905181093,867.2195937032004,0.4553187228273179,4,0,0
G4_mtbf:harsh_1500,2038,near,11.532575022021367,247.67801672867017,1010.2943848592884,0.4551450789280439,3,0,0
G4_mtbf:harsh_1500,2038,score,11.12691260154148,328.1161294286276,1041.4906681488217,0.4550963485161433,3,0,0
G4_mtbf:harsh_1500,2038,awra,10.751557221873107,201.8646248048576,943.6495786695434,0.44469237245123167,3,0,0
G4_mtbf:harsh_1500,2039,seq,21.847444787753698,111.66388528191601,893.5114588943743,0.43857299595585225,2,0,0
G4_mtbf:harsh_1500,2039,near,11.550016589379602,75.14777690137089,752.6836631169544,0.4386613694238043,2,0,0
G4_mtbf:harsh_1500,2039,score,10.945372670813478,77.83333333333394,761.223996750914,0.4384457409712279,2,0,0
G4_mtbf:harsh_1500,2039,awra,11.166087289097948,73.33333333333394,751.1821071850159,0.4384776815457236,2,0,0
G4_mtbf:harsh_1500,2040,seq,21.145694066574958,231.88242251316478,1015.3695087143078,0.48980172926757515,3,0,0
G4_mtbf:harsh_1500,2040,near,11.179639272224728,547.2052863601075,808.9151159356156,0.49025828012554645,3,0,0
G4_mtbf:harsh_1500,2040,score,10.479299197512148,524.0155567843035,786.4603945513022,0.49004177788724756,3,0,0
G4_mtbf:harsh_1500,2040,awra,10.716898022384298,519.5644503889798,774.0507260161594,0.4902869024168327,3,0,0
G4_mtbf:harsh_1500,2041,seq,19.389807760535646,183.3122185177396,1731.5490445675496,0.43389462885194136,10,0,0
G4_mtbf:harsh_1500,2041,near,11.736018923615486,95.10989633187091,726.5745650183887,0.4661815604438444,5,0,0
G4_mtbf:harsh_1500,2041,score,11.701450752316271,100.30595835649956,734.3996221450632,0.46587502219070726,5,0,0
G4_mtbf:harsh_1500,2041,awra,10.741868012335617,96.06893499434273,717.2124050820048,0.487174136513168,4,0,0
G4_mtbf:harsh_1500,2042,seq,19.645169225097284,200.70220355046013,1423.419449468366,0.4509741908375461,6,0,0
G4_mtbf:harsh_1500,2042,near,10.95450005717615,140.75403324827676,1020.0333319496317,0.433301278596746,5,0,0
G4_mtbf:harsh_1500,2042,score,10.821628186387168,168.27912863798701,1080.3623494364529,0.4431341038934276,5,0,0
G4_mtbf:harsh_1500,2042,awra,11.261633045948038,143.76321453277478,1084.6092546719292,0.44276800157199475,5,0,0
G4_mtbf:harsh_1500,2043,seq,22.010093889056357,220.59831339864104,1247.374703267219,0.4790699149711594,5,0,0
G4_mtbf:harsh_1500,2043,near,11.295166862740256,439.67979811504233,1050.0786187469212,0.47868800686478313,4,0,0
G4_mtbf:harsh_1500,2043,score,10.911173945760678,435.3558740529754,1065.3603710221028,0.47864796974704205,4,0,0
G4_mtbf:harsh_1500,2043,awra,10.909149673442665,406.61923640245186,1012.3460465591484,0.4792822904093162,4,0,0
G4_mtbf:harsh_1500,2044,seq,19.446378403077837,158.78095512466382,1367.5006108685602,0.48410285660860025,5,0,0
G4_mtbf:harsh_1500,2044,near,12.018069992943435,164.2699326496113,721.866404787801,0.4852185337641711,3,0,0
G4_mtbf:harsh_1500,2044,score,11.596357750015125,132.99511559496727,730.366316271995,0.485211759660455,3,0,0
G4_mtbf:harsh_1500,2044,awra,11.728620359084982,186.22058930472122,706.7885505943796,0.4856288498098076,3,0,0
G4_mtbf:harsh_1500,2045,seq,20.624485523515613,192.71169917446878,1257.6872103771311,0.45215982460598664,6,0,0
G4_mtbf:harsh_1500,2045,near,11.614501442953117,147.28142504661832,1430.9779249523444,0.45175367700027413,4,0,0
G4_mtbf:harsh_1500,2045,score,11.08797321952778,132.53621713728535,1398.6659570953725,0.4519896097019262,4,0,0
G4_mtbf:harsh_1500,2045,awra,10.994587847781862,133.07291485032692,1483.173418265817,0.4518871176247131,4,0,0
G4_mtbf:harsh_1500,2046,seq,18.096160388680172,356.18411708842495,1345.915811052333,0.4890979340959355,4,0,0
G4_mtbf:harsh_1500,2046,near,11.36854502304406,183.89678752085547,758.1871890389193,0.4899005479515801,3,0,0
G4_mtbf:harsh_1500,2046,score,11.298041344126592,146.5742173504775,683.6719520555171,0.49012523569517197,3,0,0
G4_mtbf:harsh_1500,2046,awra,11.297357621593427,124.64831225543708,660.252772905151,0.4894943706405412,3,0,0
G4_mtbf:harsh_1500,2047,seq,21.98631078797654,699.0,1866.5532060220808,0.4417661941792692,6,0,0
G4_mtbf:harsh_1500,2047,near,11.55227095445495,755.5798790817089,1680.1054776784872,0.4407650995758831,5,0,0
G4_mtbf:harsh_1500,2047,score,11.138162245953406,717.1334952413164,1632.675062938165,0.4408364786099113,5,0,0
G4_mtbf:harsh_1500,2047,awra,11.044543897090843,667.2543030445268,1542.5920192265305,0.44131438152513364,5,0,0
G4_mtbf:harsh_1500,2048,seq,21.284397083919306,133.1758305717849,667.0,0.4585501236647584,4,0,0
G4_mtbf:harsh_1500,2048,near,11.681656947070346,81.86892175351022,535.0861173953526,0.4593550331137244,2,0,0
G4_mtbf:harsh_1500,2048,score,11.637592587981008,89.2855515194442,561.085015734734,0.4592508006881204,2,0,0
G4_mtbf:harsh_1500,2048,awra,11.247737639170484,79.83333333333303,656.166666666667,0.45890342454179744,2,0,0
G4_mtbf:harsh_1500,2049,seq,21.51729872804494,117.3642728342129,803.8368184073324,0.5293713578738118,4,0,0
G4_mtbf:harsh_1500,2049,near,11.198584990453664,73.77943671711728,668.3333333333339,0.521130672121036,2,0,0
G4_mtbf:harsh_1500,2049,score,10.499813084097381,71.65788865366994,655.910635734168,0.5213621354293357,2,0,0
G4_mtbf:harsh_1500,2049,awra,11.374833772180935,75.97034434325303,574.5889289699135,0.5294647597661831,2,0,0
G4_mtbf:harsh_1500,2050,seq,21.26871126133889,153.3194218507789,1005.7855927101482,0.5284123617626231,5,0,0
G4_mtbf:harsh_1500,2050,near,11.435406302007848,105.69298723737484,1017.9145857927169,0.5224852705972141,3,0,0
G4_mtbf:harsh_1500,2050,score,11.070680610884983,101.26976461287995,968.753035330182,0.5211116723497844,3,0,0
G4_mtbf:harsh_1500,2050,awra,10.878485002946691,96.90524452907903,773.0334410397991,0.5197965313500302,3,0,0
G4_mtbf:harsh_1500,2051,seq,19.951446517200896,1458.232787439203,2091.3489493965963,0.5958384131257964,7,0,0
G4_mtbf:harsh_1500,2051,near,11.450967761482348,1145.7298278360777,1837.5862634323285,0.5944154316033625,6,0,0
G4_mtbf:harsh_1500,2051,score,10.885808131135692,1117.5958591179842,1778.8799940929648,0.5947163814784697,6,0,0
G4_mtbf:harsh_1500,2051,awra,11.06520134566895,1165.2782893175247,1752.4761748691308,0.5941949615636563,6,0,0
G4_mtbf:harsh_1500,2052,seq,21.461507036320025,633.3877700749795,1417.601369487561,0.5586218424299466,5,0,0
G4_mtbf:harsh_1500,2052,near,10.768872015152752,480.8659565740072,979.6240278471769,0.5589391559385835,5,0,0
G4_mtbf:harsh_1500,2052,score,10.189441310514834,486.12114728990537,865.8153134577024,0.5543624740089859,5,0,0
G4_mtbf:harsh_1500,2052,awra,10.50222501449299,439.9430201263858,834.4594971523793,0.5521859440360747,5,0,0
G4_mtbf:harsh_1500,2053,seq,20.269000376662074,229.38591371705297,1458.4443027359284,0.48590520083311006,6,0,0
G4_mtbf:harsh_1500,2053,near,12.215950809492428,132.04417050190568,1350.4006622746956,0.47357899526895775,4,0,0
G4_mtbf:harsh_1500,2053,score,12.255636296493655,127.31109507330075,1351.4002730209104,0.4753688742711571,4,0,0
G4_mtbf:harsh_1500,2053,awra,11.86318093538028,129.38054718644548,1326.0295469877756,0.47427035932450806,4,0,0
G4_mtbf:harsh_1500,2054,seq,20.781413908083177,132.8768199191336,312.56170635245553,0.4240025224169199,1,0,0
G4_mtbf:harsh_1500,2054,near,11.1980190685749,82.03410837983392,186.40585503237935,0.42427230134287397,0,0,0
G4_mtbf:harsh_1500,2054,score,10.746418617675193,77.90890286608192,218.2783681446199,0.4245756301156771,0,0,0
G4_mtbf:harsh_1500,2054,awra,10.197015335004682,72.83333333333303,184.78297969498863,0.4249419481051856,0,0,0
G4_mtbf:harsh_1500,2055,seq,22.33421839105972,422.7624458598784,970.9132280886861,0.44802738232686795,8,0,0
G4_mtbf:harsh_1500,2055,near,11.010448756145575,124.69484689425917,917.7546376962518,0.44816542674236187,5,0,0
G4_mtbf:harsh_1500,2055,score,10.311449504003324,116.25618799100266,910.8376317776747,0.44812270592722514,5,0,0
G4_mtbf:harsh_1500,2055,awra,11.41093836540338,133.93390901532075,863.6527144397087,0.4300538892466515,7,0,0
G4_mtbf:mild_6000,2026,seq,19.422934023925457,134.89645392716375,842.1770479216734,0.49015726602977344,1,0,0
G4_mtbf:mild_6000,2026,near,11.757961524729913,110.88475413549531,774.6974348161148,0.4906689998410704,1,0,0
G4_mtbf:mild_6000,2026,score,11.287552847860265,108.47579189265889,788.926396135929,0.49048206705889,1,0,0
G4_mtbf:mild_6000,2026,awra,10.740850585273417,94.07105687313378,596.0709949993511,0.4913056154876705,1,0,0
G4_mtbf:mild_6000,2027,seq,21.11765946629594,107.0,262.77033745856716,0.5245289628686076,0,0,0
G4_mtbf:mild_6000,2027,near,11.955387249970661,71.33333333333303,190.7377963914132,0.524407279073097,0,0,0
G4_mtbf:mild_6000,2027,score,11.62703001551502,70.26153656360884,193.06585324796742,0.5242704280108526,0,0,0
G4_mtbf:mild_6000,2027,awra,10.521125156460284,67.65788865366994,180.26723477886208,0.5245202600250076,0,0,0
G4_mtbf:mild_6000,2028,seq,20.952695571713633,111.0,265.69030363271844,0.4558532137479287,0,0,0
G4_mtbf:mild_6000,2028,near,11.523569196951849,72.26153656360839,189.95419084232935,0.45644709427238644,0,0,0
G4_mtbf:mild_6000,2028,score,11.033982821178142,73.33333333333394,175.62028512417555,0.4562531766664697,0,0,0
G4_mtbf:mild_6000,2028,awra,10.6195045405319,70.81664810688108,230.37113278007746,0.4562189548458762,0,0,0
G4_mtbf:mild_6000,2029,seq,20.69726113346808,231.59019626738586,978.4128194816367,0.5331697733239709,1,0,0
G4_mtbf:mild_6000,2029,near,11.890566546324228,152.8776716244205,919.2811493772442,0.5334030246586314,1,0,0
G4_mtbf:mild_6000,2029,score,11.165831533236231,143.72319416569007,903.6311587858922,0.5330108018795198,1,0,0
G4_mtbf:mild_6000,2029,awra,10.741096509672488,163.5580240034942,933.9088914382182,0.5333407084419757,1,0,0
G4_mtbf:mild_6000,2030,seq,20.862337945110802,189.0521567773667,1159.2931770295218,0.534186829065389,3,0,0
G4_mtbf:mild_6000,2030,near,11.469415172933807,108.18378386878248,517.001537051211,0.5540244111089109,1,0,0
G4_mtbf:mild_6000,2030,score,10.985052432450125,94.7253335502146,434.58080002409224,0.55386262942652,1,0,0
G4_mtbf:mild_6000,2030,awra,10.526490367591299,96.62850111558305,419.50793300100395,0.5543689010354164,1,0,0
G4_mtbf:mild_6000,2031,seq,18.885464222057973,139.66202107183653,542.1105847865347,0.5655519571435677,1,0,0
G4_mtbf:mild_6000,2031,near,11.30192466942541,108.75950335298057,545.3542258010075,0.5653774224512472,1,0,0
G4_mtbf:mild_6000,2031,score,10.913082197238815,107.09571843455001,552.1980629857544,0.565487645779353,1,0,0
G4_mtbf:mild_6000,2031,awra,10.860231865215148,99.45890804352894,304.56772351229665,0.5644833702984394,1,0,0
G4_mtbf:mild_6000,2032,seq,18.79037579293742,205.96622635077802,1124.388008099932,0.4507793949503552,4,0,0
G4_mtbf:mild_6000,2032,near,11.773088022903975,222.52215242560817,794.7605976926411,0.4396038243801706,4,0,0
G4_mtbf:mild_6000,2032,score,10.986264621778265,206.76930514294446,785.5695219488907,0.43953976433976366,4,0,0
G4_mtbf:mild_6000,2032,awra,11.005683733008894,139.4516450303404,743.8666392588038,0.42602461034743283,4,0,0
G4_mtbf:mild_6000,2033,seq,20.499360092836433,111.0,244.31216909229352,0.45148738915155373,0,0,0
G4_mtbf:mild_6000,2033,near,11.626586118930307,72.83333333333394,160.30107422624997,0.4508662554760039,0,0,0
G4_mtbf:mild_6000,2033,score,11.546695665114443,73.12311549870356,177.94974914771137,0.45090880466438416,0,0,0
G4_mtbf:mild_6000,2033,awra,10.926492457162821,68.16176045807947,164.18493280960047,0.45140009272780385,0,0,0
G4_mtbf:mild_6000,2034,seq,21.550192023703847,99.65788865366994,288.0911905948278,0.44085305895955834,0,0,0
G4_mtbf:mild_6000,2034,near,12.373329108693673,69.16666666666606,184.89379617954341,0.44119063517479123,0,0,0
G4_mtbf:mild_6000,2034,score,11.996946470500454,68.23231281890003,171.9441661876706,0.44120866096158706,0,0,0
G4_mtbf:mild_6000,2034,awra,10.846082952591958,67.0,179.18278191401646,0.4412121690650341,0,0,0
G4_mtbf:mild_6000,2035,seq,21.46242746267772,251.63079282667957,1140.0662221275866,0.4495826754091964,1,0,0
G4_mtbf:mild_6000,2035,near,10.978271837634153,127.86631612713427,853.3746582038818,0.4493937466839586,0,0,0
G4_mtbf:mild_6000,2035,score,10.485392245905544,129.28340865236714,804.7766424171778,0.4499336555763873,0,0,0
G4_mtbf:mild_6000,2035,awra,10.809719467826515,113.48399954612546,654.042221063128,0.44994700069816534,0,0,0
G4_mtbf:mild_6000,2036,seq,19.09684112441088,143.81213128415584,651.6292913749621,0.5401165349822884,2,0,0
G4_mtbf:mild_6000,2036,near,11.45117646439062,90.79265863471704,308.8791738086179,0.5396356742664773,1,0,0
G4_mtbf:mild_6000,2036,score,11.43842173790876,86.41464235296917,338.0638146093502,0.5388760769610712,1,0,0
G4_mtbf:mild_6000,2036,awra,10.91210523921502,91.63983964865668,388.0246136013825,0.5389502526280655,1,0,0
G4_mtbf:mild_6000,2037,seq,21.03444889504304,107.0,267.7967141190145,0.377287858613763,1,0,0
G4_mtbf:mild_6000,2037,near,12.260595942403198,72.20012521510807,189.65287103941318,0.3775103001351215,0,0,0
G4_mtbf:mild_6000,2037,score,12.127159635812994,71.00000000000001,211.60582070887403,0.3774254565864494,0,0,0
G4_mtbf:mild_6000,2037,awra,10.272073593119973,65.66666666666674,184.15203005769843,0.3774535726597531,0,0,0
G4_mtbf:mild_6000,2038,seq,20.067510030022248,139.62770256568774,750.7371794411232,0.4553187228273179,2,0,0
G4_mtbf:mild_6000,2038,near,11.532575022021367,109.00836035308384,775.8548998591191,0.45514507892804373,2,0,0
G4_mtbf:mild_6000,2038,score,11.12691260154148,96.78793704702002,765.9093181041317,0.4550963485161434,2,0,0
G4_mtbf:mild_6000,2038,awra,10.751557221873107,86.91694282721801,762.4422756812955,0.4549696025766549,2,0,0
G4_mtbf:mild_6000,2039,seq,21.847444787753698,107.0,258.0958203488217,0.42617929260462556,1,0,0
G4_mtbf:mild_6000,2039,near,11.550016589379602,69.33333333333394,159.14779292841877,0.4386613694238042,0,0,0
G4_mtbf:mild_6000,2039,score,10.945372670813478,68.23231281889969,167.20578610013808,0.438445740971228,0,0,0
G4_mtbf:mild_6000,2039,awra,11.166087289097948,70.83333333333394,172.57443619713558,0.4384776815457237,0,0,0
G4_mtbf:mild_6000,2040,seq,21.145694066574958,193.80173335779318,694.975592658102,0.4898017292675749,1,0,0
G4_mtbf:mild_6000,2040,near,11.179639272224728,129.2019069864882,876.6973275851274,0.49025828012554645,1,0,0
G4_mtbf:mild_6000,2040,score,10.479299197512148,129.69692238671087,856.6664249671398,0.49004177788724756,1,0,0
G4_mtbf:mild_6000,2040,awra,10.716898022384298,120.89395914606416,912.861760769686,0.4902869024168328,1,0,0
G4_mtbf:mild_6000,2041,seq,19.389807760535646,103.0,513.7195173132768,0.48765896968582395,1,0,0
G4_mtbf:mild_6000,2041,near,11.736018923615486,74.83333333333394,443.68926664444734,0.4877328924175664,1,0,0
G4_mtbf:mild_6000,2041,score,11.701450752316271,73.33333333333303,415.42613690411054,0.487634851139502,1,0,0
G4_mtbf:mild_6000,2041,awra,10.741868012335617,71.0,692.7192736013767,0.4871741365131679,1,0,0
G4_mtbf:mild_6000,2042,seq,19.645169225097284,124.41196753494842,872.3694847053534,0.4509741908375459,1,0,0
G4_mtbf:mild_6000,2042,near,10.95450005717615,93.41098485733346,851.5639054819807,0.4526326677706954,1,0,0
G4_mtbf:mild_6000,2042,score,10.821628186387168,94.32476672610028,852.232401988292,0.45210192127782695,1,0,0
G4_mtbf:mild_6000,2042,awra,11.261633045948038,93.88442360961517,803.3214116601517,0.4521086101962394,1,0,0
G4_mtbf:mild_6000,2043,seq,22.010093889056357,142.61807592039895,863.1410139504405,0.47906991497115936,1,0,0
G4_mtbf:mild_6000,2043,near,11.295166862740256,104.70937623799091,799.9326473419665,0.4786880068647832,1,0,0
G4_mtbf:mild_6000,2043,score,10.911173945760678,98.71123946921762,773.6965586445094,0.4786479697470421,1,0,0
G4_mtbf:mild_6000,2043,awra,10.909149673442665,98.94786058381942,745.9274763573376,0.4792822904093162,1,0,0
G4_mtbf:mild_6000,2044,seq,19.446378403077837,114.78480530435422,722.8273998022723,0.4862529869503063,0,0,0
G4_mtbf:mild_6000,2044,near,12.018069992943435,83.67768786263969,398.0622518774717,0.48521853376417123,0,0,0
G4_mtbf:mild_6000,2044,score,11.596357750015125,87.77829830403425,393.2964000915904,0.48521175966045527,0,0,0
G4_mtbf:mild_6000,2044,awra,11.728620359084982,76.55038684806823,483.8001837237357,0.4856288498098077,0,0,0
G4_mtbf:mild_6000,2045,seq,20.624485523515613,150.5264521423469,504.61523734158436,0.45215982460598636,2,0,0
G4_mtbf:mild_6000,2045,near,11.614501442953117,88.0871137988604,233.43643886088194,0.45175367700027413,0,0,0
G4_mtbf:mild_6000,2045,score,11.08797321952778,85.35827011728861,236.63211606973255,0.4519896097019263,0,0,0
G4_mtbf:mild_6000,2045,awra,10.994587847781862,84.32079459124134,283.1734182658165,0.4518871176247132,0,0,0
G4_mtbf:mild_6000,2046,seq,18.096160388680172,189.49885346472934,1074.5278889342499,0.4890979340959353,0,0,0
G4_mtbf:mild_6000,2046,near,11.36854502304406,128.19053389805697,744.6985788267448,0.4899005479515801,0,0,0
G4_mtbf:mild_6000,2046,score,11.298041344126592,126.5046178169323,667.8540372177918,0.49012523569517197,0,0,0
G4_mtbf:mild_6000,2046,awra,11.297357621593427,101.07141707389837,612.7247789038813,0.4894943706405412,0,0,0
G4_mtbf:mild_6000,2047,seq,21.98631078797654,260.0507045389213,1299.0982741069533,0.44176619417926927,3,0,0
G4_mtbf:mild_6000,2047,near,11.55227095445495,155.57987908171071,1114.5680633626835,0.4407650995758834,2,0,0
G4_mtbf:mild_6000,2047,score,11.138162245953406,138.10035822830523,1081.470883726391,0.4408364786099115,2,0,0
G4_mtbf:mild_6000,2047,awra,11.044543897090843,117.07785888993567,948.83132697466,0.4413143815251341,2,0,0
G4_mtbf:mild_6000,2048,seq,21.284397083919306,111.0,858.824610947323,0.4585501236647585,1,0,0
G4_mtbf:mild_6000,2048,near,11.681656947070346,74.33333333333303,775.7520835766077,0.4593550331137244,1,0,0
G4_mtbf:mild_6000,2048,score,11.637592587981008,75.83333333333348,755.298860639442,0.4592508006881204,1,0,0
G4_mtbf:mild_6000,2048,awra,11.247737639170484,74.6079783328164,786.2980667797037,0.4589034245417975,1,0,0
G4_mtbf:mild_6000,2049,seq,21.51729872804494,104.99676128648025,229.32593613788322,0.541007675505745,0,0,0
G4_mtbf:mild_6000,2049,near,11.198584990453664,69.83333333333394,148.96317257721694,0.5409085948496206,0,0,0
G4_mtbf:mild_6000,2049,score,10.499813084097381,67.0,148.2367126872,0.5411628260759541,0,0,0
G4_mtbf:mild_6000,2049,awra,11.374833772180935,68.35646997178583,166.50776368891093,0.5426971977264455,0,0,0
G4_mtbf:mild_6000,2050,seq,21.26871126133889,110.40691210331715,681.1610853039156,0.5428966871747365,1,0,0
G4_mtbf:mild_6000,2050,near,11.435406302007848,72.33333333333326,398.63785346690986,0.543633570810821,1,0,0
G4_mtbf:mild_6000,2050,score,11.070680610884983,75.23284079314544,392.27018498185237,0.5433924869634779,1,0,0
G4_mtbf:mild_6000,2050,awra,10.878485002946691,75.83333333333348,329.33482281990325,0.5438658424972848,1,0,0
G4_mtbf:mild_6000,2051,seq,19.951446517200896,183.1561629921348,997.7624764059744,0.5958384131257964,2,0,0
G4_mtbf:mild_6000,2051,near,11.450967761482348,274.61253546938497,886.8622206879617,0.5944154316033627,2,0,0
G4_mtbf:mild_6000,2051,score,10.885808131135692,276.05230392632166,888.7307799770183,0.5947163814784698,2,0,0
G4_mtbf:mild_6000,2051,awra,11.06520134566895,248.40983112857066,900.2360758251311,0.594194961563656,2,0,0
G4_mtbf:mild_6000,2052,seq,21.461507036320025,124.96646403172417,498.7291440482336,0.5586218424299468,1,0,0
G4_mtbf:mild_6000,2052,near,10.768872015152752,97.71747225158225,347.20590044843607,0.5589391559385833,1,0,0
G4_mtbf:mild_6000,2052,score,10.189441310514834,91.50194006027778,313.4704016631031,0.5590815437057717,1,0,0
G4_mtbf:mild_6000,2052,awra,10.50222501449299,89.29395942220344,282.5974964657007,0.5587909060938524,1,0,0
G4_mtbf:mild_6000,2053,seq,20.269000376662074,117.65637361839254,473.53254613187346,0.48094637183451855,2,0,0
G4_mtbf:mild_6000,2053,near,12.215950809492428,76.33333333333394,191.78813107285714,0.49500839569915106,0,0,0
G4_mtbf:mild_6000,2053,score,12.255636296493655,72.83333333333303,195.30567458384758,0.49486601970991523,0,0,0
G4_mtbf:mild_6000,2053,awra,11.86318093538028,72.40639498744235,196.88000282917346,0.49557922771769863,0,0,0
G4_mtbf:mild_6000,2054,seq,20.781413908083177,115.33333333333334,282.72250594891466,0.42400252241691977,0,0,0
G4_mtbf:mild_6000,2054,near,11.1980190685749,82.03410837983392,186.40585503237935,0.42427230134287397,0,0,0
G4_mtbf:mild_6000,2054,score,10.746418617675193,77.90890286608192,218.2783681446199,0.4245756301156771,0,0,0
G4_mtbf:mild_6000,2054,awra,10.197015335004682,72.83333333333303,184.78297969498863,0.4249419481051856,0,0,0
G4_mtbf:mild_6000,2055,seq,22.33421839105972,107.0,703.0,0.44802738232686784,1,0,0
G4_mtbf:mild_6000,2055,near,11.010448756145575,68.83333333333348,216.62839121543266,0.4481654267423614,1,0,0
G4_mtbf:mild_6000,2055,score,10.311449504003324,68.33333333333394,189.78458586107172,0.4481227059272251,1,0,0
G4_mtbf:mild_6000,2055,awra,11.41093836540338,70.83333333333303,224.9809124521928,0.44852208069922594,1,0,0
